Title,Brand,OS,RAM,CPU,Storage,Screen Size,Resolution,CPU Speed,Model,Wireless Technology,SIM Count,Wireless Provider,Cellular Technology,Camera,Color,Price,Price Before Promotion,Currancy,Rate,URL,IMG,Reviews,Website
"Xiaomi Mi 8 Dual Sim - 64 GB, 6 GB Ram, 4G LTE, Blue - International Version",Xiaomi,Android,6 GB,Snapdragon,64 GB,6.21 Inches,2280 x 1080,2 GHz,Mi 8,,,,,,Blue,"1,664.",,SAR,4.4 out of 5 stars,https://www.amazon.sa/Xiaomi-Mi-Dual-Sim-International/dp/B07G9MH3B2?ref_=ast_sto_dp&th=1&psc=1&language=en_AE,https://m.media-amazon.com/images/I/515yoVLc4BL._AC_SL1000_.jpg,"[{'reviewer_name': 'user-MRGXTG1', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nتقييم من سوق.كوم', 'review_text': 'جهاز رووعة بسعر مذهلمعالج من الفئة العلياوكاميرا خرافيةوتصميم تحفةلكن مع الأخذ بالاعتبار أنه لا يوجد مدخل سماعات الأذن ولا يقبل ذاكرة خارجية وحواف الشاشة كبيرة نسبياإيجابيات هذا المنتج:جهاز رائد بمواصفات رائدة وسعرا جدا مناسبسلبيات هذا المنتج:لا يوجد مدخل سماعات الأذن ولا يقبل ذاكرة خارجية وحواف الشاشة كبيرة نسبيا\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 3 March 2020'}, {'reviewer_name': 'user-MTZAHK1', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nتقييم من سوق.كوم', 'review_text': 'ممتااااااااااااااااااااااااااز جدا\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 21 March 2020'}, {'reviewer_name': 'Bukenya Rashid', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nReview from Souq.com', 'review_text': 'great\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 11 January 2020'}]",Amazon SA
"Xiaomi Mi 9Se Dual Sim - 64 GB, 6 GB Ram, 4G LTE, Black - International Version",Xiaomi,Android 10.0,6 GB,Snapdragon,6 GB,5.97 Inches,,"2.3, 1.7 GHz",Mi 9Se,,,Unlocked,,,Black,SAR873.75,,SAR,5.0 out of 5 stars,https://www.amazon.sa/Xiaomi-9Se-Dual-Sim-International/dp/B07SQ9Q64N?ref_=ast_sto_dp&language=en_AE,https://m.media-amazon.com/images/I/51YXsKxuHZL._AC_SL1000_.jpg,"[{'reviewer_name': 'Rami', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nجوال جبار وممتاز وسريع انصح بالشراء', 'review_text': 'حجمه وسرعته كأنهم صمموه زي ما ابغا اتمنى يصنعون جوال جديد بنفس الحجم وبمميزات اعلى المهم الجوال ممتاز جدا\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 5 November 2023'}]",Amazon SA
"Xiaomi Mi 9Se Dual Sim - 64Gb, 6Gb Ram, 4G Lte, Black - International Version",Xiaomi,Android 9.0,6 GB,Snapdragon,64 GB,5.97 Inches,1080 x 2340,2.3 GHz,Mi 9SE,,,,,,Black,SAR691.99,,SAR,4.6 out of 5 stars,https://www.amazon.sa/Xiaomi-Mi-9Se-Dual-International/dp/B07V46HD8K?ref_=ast_sto_dp&th=1&psc=1&language=en_AE,https://m.media-amazon.com/images/I/71IkzdHzVCL._AC_SL1500_.jpg,"[{'reviewer_name': 'Saud Abdulaziz', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nStill great in 2020 .', 'review_text': ""Great performer for 800 sar , battery life is good considering it's only 3000 mah\nRead more"", 'review_date': 'Reviewed in Saudi Arabia on 11 August 2020'}, {'reviewer_name': 'ahmed kamal', 'review_rating': '3.0 out of 5 stars', 'review_title': '3.0 out of 5 stars\nGood Design But bad battery', 'review_text': 'Perfect design and specifications but battery not good max one day\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 14 February 2022'}, {'reviewer_name': 'MIR BAZ KHAN', 'review_rating': '4.0 out of 5 stars', 'review_title': '4.0 out of 5 stars\nReview from Souq.com', 'review_text': 'it have battary problem its not working properly\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 11 October 2019'}, {'reviewer_name': 'muzfar i.', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nSize', 'review_text': 'Nice mobile\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 23 September 2020'}, {'reviewer_name': 'FIAZ KHARAL', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nBeautiful and lovely', 'review_text': 'Still Great November 2021 I buy 2nd time in saudi arabia handy smart but completely lovely\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 7 November 2021'}, {'reviewer_name': 'oadeebo', 'review_rating': '3.0 out of 5 stars', 'review_title': '3.0 out of 5 stars\nتقييم من سوق.كوم', 'review_text': 'العيب الوحيد هو عدم إمكانية إضافة كرت ذاكرة خارجية .إيجابيات هذا المنتج:المعالج والرام والكاميرا والشاشة ممتازسلبيات هذا المنتج:عدم إمكانية إضافة كرت ذاكرة خارجية فقط\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 28 April 2020'}, {'reviewer_name': 'suliman.aukal', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nتقييم من سوق.كوم', 'review_text': 'جوال ممتع جدا,انصح فيه و بشدهسرعه بالتوصيل\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 16 December 2019'}, {'reviewer_name': 'Mohammed', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nتقييم من سوق.كوم', 'review_text': 'جهاز أكثر من رائع\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 2 March 2020'}]",Amazon SA
"Xiaomi Mi 9SE Dual SIM - 64GB, 6GB RAM, 4G LTE, Blue - International Version",Xiaomi,Android 9.0,6 GB,Snapdragon,6 GB,5.97 Inches,1080 x 2340,2.3 GHz,22990,,,,,,Blue,"SAR1,157.87",,SAR,3.7 out of 5 stars,https://www.amazon.sa/Xiaomi-9SE-Dual-SIM-International/dp/B07STF2C1M?ref_=ast_sto_dp&th=1&psc=1&language=en_AE,https://m.media-amazon.com/images/I/716zBLL5wyL._AC_SL1500_.jpg,"[{'reviewer_name': 'Abdullah T.', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nحبيتها', 'review_text': 'طلبتها اكتر من واحد\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 7 April 2024'}, {'reviewer_name': 'Amjad radman', 'review_rating': '3.0 out of 5 stars', 'review_title': '3.0 out of 5 stars\nالضمان', 'review_text': 'الجوال من ناحية مواصفات جداً ممتاز واشتريته قبل شهر ب750 لكن يعيبه الصيانه وامازون لا توفر خدمة الضمان على الجوال والاصدار هذا نادر وصعب صيانته فعليا بمجرد ما ينكسر فيه شي راح تتعب جداً\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 17 January 2021'}, {'reviewer_name': 'user-M9EGL5', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nتقييم من سوق.كوم', 'review_text': 'جميل جدا وحجمه مناسب ومواصفاته رائعة بالنسبة إلى سعره .. العيب فقط ما يجي مع الكرتون سماعة وقلة اكسسوارات الجوالتصويره جدا ممتاز ومبهر واداءه عالي\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 14 March 2020'}, {'reviewer_name': 'Mohamed Adham', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nReview from Souq.com', 'review_text': 'love it.\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 5 March 2020'}, {'reviewer_name': 'zaheer', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nGood phone', 'review_text': 'Good offer\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 28 December 2020'}]",Amazon SA
"Xiaomi Mi A3 Dual Dual Sim - 64GB, 4GB RAM, 4G LTE, Blue",Xiaomi,Android 10.0,4 GB,Snapdragon,64 GB,6.09 Inches,1080 x 1920,2 GHz,Mi A3,,,,,,Blue,SAR581.68,,SAR,4.2 out of 5 stars,https://www.amazon.sa/Xiaomi-Mi-A3-Dual-Sim/dp/B07X3HTPMF?ref_=ast_sto_dp&th=1&psc=1&language=en_AE,https://m.media-amazon.com/images/I/61yOJ88nGiL._AC_SL1500_.jpg,"[{'reviewer_name': 'Ahmed Abdelhakam', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nعروض البلاك فرايدى', 'review_text': 'الشكل الخارجى ممتاز خلفية زجاجية واطارات معدنية ومتوسط الحجمكاميرات جيدة جدا فى هذه الفئةالبصمة سريعةالافضل من هذا السعر بعد الخصم٤٣٩ ريال فقط\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 18 November 2020'}, {'reviewer_name': 'Ali Hassn', 'review_rating': '4.0 out of 5 stars', 'review_title': '4.0 out of 5 stars\nشاومي mia3', 'review_text': 'جهاز ممتاز وسعر ممتاز لم احصل على سعر ارخص من امازون\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 30 November 2020'}, {'reviewer_name': 'Taukeer. ahmed', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nNice mobile', 'review_text': 'Camera very good\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 5 March 2021'}, {'reviewer_name': 'Abbas', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nVery nice 👍', 'review_text': 'Quick delivery,,, nice product\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 11 November 2020'}, {'reviewer_name': 'Ryan', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nLegit', 'review_text': 'Product is good.\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 4 December 2020'}, {'reviewer_name': 'user-MU53911', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nReview from Souq.com', 'review_text': 'nice phone\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 8 May 2020'}]",Amazon SA
Xiaomi Mi Note 10 Lite 6+64GB Nebula Purple,Xiaomi,Android 10.0,6 GB,Snapdragon,6 GB,6.47 Inches,1080 x 2340,2.84 GHz,Mi Note 10,,,,,,Purple,"1,197.",,SAR,4.2 out of 5 stars,https://www.amazon.sa/Xiaomi-Note-Lite-Nebula-Purple/dp/B08CCYYWLZ?ref_=ast_sto_dp&th=1&psc=1&language=en_AE,https://m.media-amazon.com/images/I/61humztWLPL._AC_SL1500_.jpg,"[{'reviewer_name': 'Amór É Míó', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nGreat Phone with Extraordinary features 😁', 'review_text': ""Great Value for money 💰The OLED panel not as good as Samsung Flagship But consider the price it's best OLED panel you'll get at this price range.Performance is good 😉Camera 📷 Is Too good ☺️Corning gorilla glass front & back awesome.NFC payments are available 💰💰Only issue with the Miui too much of Ads that will kill the joy . Other than that , everything exceptional quality\nRead more"", 'review_date': 'Reviewed in Saudi Arabia on 11 December 2020'}, {'reviewer_name': 'Azeem', 'review_rating': '3.0 out of 5 stars', 'review_title': '3.0 out of 5 stars\nAfter all good but', 'review_text': 'I m facing problem with this phoneAutometic disconnect call during callSome time after 1 second and some time after 1 or 2 minute\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 23 April 2022'}, {'reviewer_name': 'MDER', 'review_rating': '2.0 out of 5 stars', 'review_title': '2.0 out of 5 stars\nجيد للاطفال', 'review_text': 'جيد لكن ٦٤ جيجا\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 3 April 2021'}, {'reviewer_name': 'Atifbabu', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nScreen', 'review_text': 'Very good phone smoth experienceBattery backup very good\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 11 March 2021'}, {'reviewer_name': 'sarjun mohamed', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nOSM mobile', 'review_text': 'Good battery backup 😉Good camera 📸Nice design 👌\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 4 November 2020'}, {'reviewer_name': 'Nayab Singh', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nGood phone', 'review_text': 'Very nice\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 25 March 2021'}, {'reviewer_name': 'NooFa', 'review_rating': '3.0 out of 5 stars', 'review_title': '3.0 out of 5 stars\nجهاز رائع لكن ثقيل', 'review_text': 'ممتاز لكن عيبه الثقل\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 4 October 2021'}, {'reviewer_name': 'mustafa s.', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nGood product', 'review_text': 'Good product\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 25 September 2020'}]",Amazon SA
"Xiaomi 11 Lite 5G Ne, 256Gb, 8GB Ram, 5G, Peach Pink",Xiaomi,"MIUI 12.5, Android 11.0",8 GB,Snapdragon,8 GB,6.55 Inches,1080 x 2400,2.4 GHz,11 Lite NE,,,,,,Pink,"1,211.",,SAR,4.1 out of 5 stars,https://www.amazon.sa/Xiaomi-Lite-256Gb-Peach-Pink/dp/B09H7M4YZK?ref_=ast_sto_dp&th=1&psc=1&language=en_AE,https://m.media-amazon.com/images/I/616vQqaSbOL._AC_SL1500_.jpg,"[{'reviewer_name': 'Mohammed Misbahuddin', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nBest & Weight less Mobile', 'review_text': 'Nice Mobile with Decent Battery backup it lasts for more than one day if not heavily used.  Definitely recommend go for it.\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 8 September 2022'}, {'reviewer_name': 'hamada', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nمنتج جيد', 'review_text': 'الجوال بشكل عام جيد جدا ولكن يوجد مشكلتين صغيرتينالأولى عند تشغيل فيديو تحس بالصوت لو تم لمس الشاشةالثانيه كنت اتمنى لو تكون البطارية أكبر\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 6 May 2022'}, {'reviewer_name': 'Yaser Abdulrahmaan', 'review_rating': '4.0 out of 5 stars', 'review_title': '4.0 out of 5 stars\nمنتج جيد وخامات جيدة', 'review_text': 'الجهاز جيد جداً وعملي كما في الوصف  وخامات جيدة وتغليف جيدملحوظة فقط واجهت تأخير من شركة الشحن  في توصيل طلبي  ولاكن تم معالجة الأمرانصح بالشراء\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 5 January 2022'}, {'reviewer_name': 'MdAbdulMoyeenKhan', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nGood and beauty', 'review_text': 'Authentic product.. I want to know my warranty policy system\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 17 March 2022'}, {'reviewer_name': 'Mohd irfan', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nPhone defective', 'review_text': 'This phone is already used, and demage and when I phone switch is on but not on\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 2 September 2024'}, {'reviewer_name': 'احمد هادي حدادي', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nالجهاز جيد جداً', 'review_text': 'الجهاز عملي وكما في الوصف وخامات جيدة وتغليف جيد\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 14 February 2022'}, {'reviewer_name': 'Abdullatheef', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nFantastic', 'review_text': 'Super mobile thank you amazon\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 31 March 2022'}, {'reviewer_name': 'NAWAZ KHAN', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nAwsome Mobile', 'review_text': 'Good & nice mobile.\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 11 February 2022'}]",Amazon SA
"Xiaomi 11 Lite 5G Ne, 128Gb, 8GB Ram, 5G, Peach Pink",Xiaomi,"MIUI 12.5, Android 11.0",8 GB,Snapdragon,128 GB,6.43 Inches,1080 x 2400,2.4 GHz,11 Lite NE,,,,,,Pink,"1,497.",,SAR,3.9 out of 5 stars,https://www.amazon.sa/Xiaomi-Lite-128Gb-Peach-Pink/dp/B09J4XRQ55?ref_=ast_sto_dp&language=en_AE,https://m.media-amazon.com/images/I/616vQqaSbOL._AC_SL1500_.jpg,"[{'reviewer_name': 'Prescila Mariveles', 'review_rating': '4.0 out of 5 stars', 'review_title': '4.0 out of 5 stars\nGood', 'review_text': 'Good quality and perfect sound. I like the color and size\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 20 February 2024'}, {'reviewer_name': 'Arfa F.', 'review_rating': '3.0 out of 5 stars', 'review_title': ""3.0 out of 5 stars\nDidn't give warranty"", 'review_text': 'The phone is so good the price is little high on Amazon.\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 21 July 2022'}, {'reviewer_name': 'Sugrim Prajapati', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nBetter is very bed all is good', 'review_text': '6× hours bettery warking\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 24 July 2022'}, {'reviewer_name': 'Ali', 'review_rating': '1.0 out of 5 stars', 'review_title': ""1.0 out of 5 stars\nDon't choose Mi"", 'review_text': 'In my experience I face these issues Over heatingErrorBad batteryAnd after one year dead due to the new update\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 19 August 2023'}]",Amazon SA
"Xiaomi 11T Dual Sim 128Gb, 8G Ram, 5G, Meteorite Gray",Xiaomi,MIUI 12,8 GB,Snapdragon,8 GB,6.67 Inches,1080 x 2400,3 GHz,11T,,,,,,Gray,"2,219.",,SAR,3.9 out of 5 stars,https://www.amazon.sa/Xiaomi-Dual-128Gb-Meteorite-Gray/dp/B09H7KYYPH?ref_=ast_sto_dp&th=1&psc=1&language=en_AE,https://m.media-amazon.com/images/I/71ZWcAX8EhL._AC_SL1500_.jpg,"[{'reviewer_name': 'Nasir khan', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nBest xiaomi', 'review_text': 'Good best experience phone prosecer speed 👍\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 8 February 2024'}, {'reviewer_name': 'ممتاز جدا 💙', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nممتاز جدا', 'review_text': 'بسخن سريع\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 26 October 2023'}, {'reviewer_name': 'Only rakib', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nBattery backup not good. The charge running out very quickly', 'review_text': 'Everything about this mobile is fine except the battery.  The charge is running out very quickly.  Even if the phone is not used, the automatic charge ends.  I want to return it.\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 11 December 2023'}, {'reviewer_name': 'سلطان ضامري', 'review_rating': '3.0 out of 5 stars', 'review_title': '3.0 out of 5 stars\nالجوده', 'review_text': 'مناسب\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 6 February 2024'}, {'reviewer_name': 'Waleed', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nسريع جدا', 'review_text': 'الجهاز سريع جدا وبطاريته تبقى لفترة طويلة على الجيل الخامس ويشحن بسرعة اداؤه ممتاز اشتريت منه ٣  اجهزة\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 2 September 2022'}, {'reviewer_name': 'abdullah saad alamin', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nجوال ممتاز', 'review_text': 'جوال سريع جدا ويدعم كل المتطلبات الأساسية\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 5 December 2022'}, {'reviewer_name': 'محمد', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nجهاز Xiaomi 11 t', 'review_text': 'جهاز ممتاز على الفئة السعرية هذي و البائع جيد\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 29 April 2022'}, {'reviewer_name': 'Abdullh Alinze', 'review_rating': '3.0 out of 5 stars', 'review_title': '3.0 out of 5 stars\nبعد استخدام تقريبا 3 اشهر', 'review_text': 'المميزات جيده بس فيه بعض العيوب بالنسبه ليالانترنت نت غير مستقر خصيصا الفايف جي حتى الفور جي اثناء بث شبكهلايوجد شحن لاسلكي لايوجد مدخل سماعهتقنية nfc احيان ونادرا تعلق وماتقبل الدفع فقط للذكرالكاميرا الاماميه جودتها مقبوله فقط ليست جيدهو وزن الجهاز مقارنه بالايفون يعتبر ثقيل بفرق تقريبا 50 جرامولا يقبل وصله الشحن ذات مدخلين سماعه وشحن تعمل السماعه ولاكن الشحن لاالاشياء الجيده هي البطاريه كل يوم افتح شبكه واي فاي وفايف جي ويبقى شغال 8 ساعات بدون حراره او مشاكل طبعا بدون استخدام العاب او اشياء ثقيله انا استعمله مثل الروترالمهم الجهاز ممتاز مع العيوب واستخدامي له جهاز ثانوي و روتر\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 7 July 2022'}]",Amazon SA
"Xiaomi 11T Dual SIM 128GB, 8G RAM, 5G, Celestial Blue",Xiaomi,MIUI 12,8 GB,MediaTek Helio,8 GB,6.67 Inches,1080 x 2400,3 GHz,11T,,,,,,Blue,"1,699.",,SAR,3.3 out of 5 stars,https://www.amazon.sa/Xiaomi-Dual-128GB-Celestial-Blue/dp/B09H7L1RKH?ref_=ast_sto_dp&th=1&psc=1&language=en_AE,https://m.media-amazon.com/images/I/71ZWcAX8EhL._AC_SL1500_.jpg,"[{'reviewer_name': 'بو حمد', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nممتاز', 'review_text': 'الجهاز انيق وجميل وجوده ومواصفات عليه مقارتاً لسعره ينافس اجهزة اعلى الاجهزه ف الشركات الاخرى\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 3 October 2023'}, {'reviewer_name': 'Himel', 'review_rating': '4.0 out of 5 stars', 'review_title': '4.0 out of 5 stars\nGood', 'review_text': 'Overall good gaming 👍\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 4 December 2023'}, {'reviewer_name': 'ahmed atef', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nالجهاز بعد أيام من الاستخدام ظهر خط اخضر بطول الشاشه', 'review_text': 'فجأة بعد أيام من الاستخدام ظهر خط اخضر بطول الشاشه الموبيل لا اتخبط ولا حتى اتلمس\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 24 September 2023'}, {'reviewer_name': 'احمد هادي حدادي', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nXiaomi تنقل الفئة المتوسطة للهواتف الى مستوى الرفاهية', 'review_text': 'شاومى تنقل الفئة المتوسطة للهواتف الى مستوى الرفاهية حيث قدم Xiaomi 11t  مجموعة من ارقى القطع الاليكترونية التى تمنح تحربة المستخدم مستوى عالى من الرفاهية ومن خلال مجموعة الاختبارات اوصي بشراء هذة السلسة الحماسية لهذا العام وهى سلسة Xiaomi 11t  وكعادة شاومى قدمت المعالج الرائد ديمنستى 1200 مع نظام تبريد متطور ومجموعة كاميرات مميزة وكل هذا الجمال مغلف بأحدث طبقة حماية فى العالم جوريلا جلاس فيكتس لحماية الشاشة الرائعة ..شكرا امازونشكرا Xiaomi..\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 19 December 2021'}, {'reviewer_name': 'WAEL', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nممتاز', 'review_text': 'جوال ممتاز قمت بشرائه كهدية لزوجتي و اعجبت به جدًا\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 30 September 2022'}, {'reviewer_name': 'Harun', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nThis phon is varry Vad charging issu', 'review_text': 'Too much problem hetting issu charging issuAnd other verry bad\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 2 November 2023'}, {'reviewer_name': 'Khalid khan', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nBetter for gaming', 'review_text': 'Alrounder phone\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 28 July 2023'}, {'reviewer_name': 'محمود خليل', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nممتاز', 'review_text': 'ممتاز\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 10 March 2023'}]",Amazon SA
"Xiaomi 11T Dual SIM 128GB, 8G RAM, 5G, Moonlight White",Xiaomi,Android 11.0,8 GB,MediaTek Helio,8 GB,6.67 Inches,1080 x 2400,3 GHz,11T,,,,,,White,"2,219.",,SAR,4.1 out of 5 stars,https://www.amazon.sa/Xiaomi-Dual-128GB-Moonlight-White/dp/B09HV7NTZV?ref_=ast_sto_dp&th=1&psc=1&language=en_AE,https://m.media-amazon.com/images/I/71F8d3syHLL._AC_SL1500_.jpg,"[{'reviewer_name': 'faisal k.', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nExcellent delivery on time', 'review_text': 'Befor I used m52 Samsung now I have xioami 11t it is great smartphone then m52\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 31 January 2023'}, {'reviewer_name': 'Arafath', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nThis mobile is so cool.', 'review_text': 'Fastest delivery.And my review is "" Awesome ""\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 10 February 2023'}, {'reviewer_name': 'Rihan Khan', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nVery good Android phone number 1 mi t11', 'review_text': 'Nice work good Android phone mi t11\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 6 February 2023'}, {'reviewer_name': 'Not good. Not good', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nNot opened and not charge', 'review_text': '😶 Very sad\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 3 April 2024'}, {'reviewer_name': 'Rana Yaseen Ghafoor', 'review_rating': '4.0 out of 5 stars', 'review_title': '4.0 out of 5 stars\nDelivered on time', 'review_text': ""It's good product\nRead more"", 'review_date': 'Reviewed in Saudi Arabia on 6 July 2022'}, {'reviewer_name': 'Z. A.', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nGreat', 'review_text': 'Excellent phone, Fast charging & great battery life @48 hours with low-moderate use. Comes with a screen protector preinstalled and a transparent cover.\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 16 April 2022'}, {'reviewer_name': 'Ahmed F.', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nصفر', 'review_text': 'البطارية منفوخة ولا تعمل\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 5 November 2023'}, {'reviewer_name': 'Ahmad jobair ausaf', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nGood product', 'review_text': 'Thank you Amazon\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 18 June 2023'}]",Amazon SA
