Title,Brand,OS,RAM,CPU,Storage,Screen Size,Resolution,CPU Speed,Model,Wireless Technology,SIM Count,Wireless Provider,Cellular Technology,Camera,Color,Price,Price Before Promotion,Currancy,Rate,URL,IMG,Reviews,Website
Honor 200 Lite DUAL SIM 256GB ROM + 8GB RAM (GSM Only | No CDMA) Factory Unlocked 5G Smartphone (Midnight Black) - International Version,HONOR,,8 GB,,256 GB,6.7 Inches,1080 x 2412,"2.0, 2.4 GHz",,"GSM, LTE",,Unlocked for All Carriers,,,Midnight Black,SAR915.00,,SAR,3.7 out of 5 stars,https://www.amazon.sa/-/en/Honor-Factory-Unlocked-Smartphone-Midnight/dp/B0D2CQ72SS/ref=sr_1_63?dib=eyJ2IjoiMSJ9.NRzVbBGSFJT0s2eG6rA8Fpud5PzWmX9ylNyzbrDs5Tlqb9dVUPs8ZKktpSpZzQURgi2BBGQ2kEElIWELldEiaQOnrtoq8SsZL7zjqLD8taqo3-AKgTMePiICWWp6Ru0_c88dOdmqHCzIcyLOYrG2Ga9cU8ZPo4BYMOj0pMc2PHrHwQNIGdSU9eeFhoqE3URVEUgWMZ_QEldQ8Gry7pSmooNkIxzy7tic88FATr2PWFuwP4U1qK3-9blGRn3ENhahjYWk5w_W5EtAwYF3IQ3G1j6JAAyNIea8G7IaQlhnFAk.RdxLb7iohx_VWJJnGGJonoXw956Vj17utmf6LdimM9M&dib_tag=se&qid=1725911371&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-63&language=en_AE,https://m.media-amazon.com/images/I/71ssS4oypVL._AC_SL1500_.jpg,[],Amazon SA
Honor 90 Dual-SIM 512GB ROM + 12GB RAM (Only GSM | No CDMA) Factory Unlocked 5G Smartphone (Diamond Silver) - International Version,HONOR,Android 10.0,12 GB,Snapdragon,12 GB,6.7 Inches,1200 x 2664,"2.36, 2.5, 1.8 GHz",Honor 90,,,,,,Silver,"SAR2,176.00",,SAR,3.8 out of 5 stars,https://www.amazon.sa/-/en/Dual-SIM-Factory-Unlocked-Smartphone-Diamond/dp/B0CCJGVNPF/ref=sr_1_30?dib=eyJ2IjoiMSJ9.URE1guSw1xGdlsFyRzFK5heKe5QrmvTY1ygD12DgpVSpTYMF0jlAsRikAahP-fWyIANrVG2-GR1N9AMqYc_z4KqAAP_t4emPMzpCXinSEchNOWtjtYlZnLIFggxlh-O7Wfqd81RiC9bMnAOfsuXm6cEAt4eAOsmbMUX-WZYsv-ozJ5wEa2VwyCPsy75C-0KIHncGA7YQTyUco_Ak79-laivWVgWh34GqLrLPKKJciGIQTasajr3NQF1Rw7KZRpmVGg5AdfizwBFXHjKCHkT8sQTuuov0UjypCsvun4M-KM8.LnZL-HFFgIRSpfqozWnKGiYFSAm4ymMhY3DuXIQ0L74&dib_tag=se&qid=1725911363&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-30&language=en_AE,https://m.media-amazon.com/images/I/81ZUIVaswnL._AC_SL1500_.jpg,"[{'reviewer_name': 'asgar ali', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nNot interested', 'review_text': 'Delivered different colourBattery not lasting\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 12 November 2023'}]",Amazon SA
HONOR X6b 6GB+256GB Midnight Black with Free gift,HONOR,"MagicOS 8.0, Android 14",,,256 GB,6.56 Inches,,,Judy-L52F-Bundle,,,Unlocked for All Carriers,4G,,Midnight Black,499.,,SAR,Previous page,https://www.amazon.sa/-/en/HONOR-256GB-Midnight-Black-Free/dp/B0DCJV58R2/ref=sr_1_7?dib=eyJ2IjoiMSJ9.wiuWPUVaEiY0DwoXkBLXDLWTYcznXcBcBfWRzHJQarw14M6gBL8ejvcT1LkYz5fo4UPQwhmnMo_bDLtP0_dejNFjzySyzewb9TdiaRkKay-Djw-zb0PjG5x6uy8c-eqBziryx4pZP105N0h99o9i_tdEydT-JHdlcWT4hRA_YxlyHH2-RF80f0keYCnBODcVR9kIAOPv9KZnfsIMDcgCkxpttm7QXPlu6CbXiF56ILAb1CQDtOl5SEKFXuDLMyjaTd93fKc8IGpQZTokLwMMb_pREa_Nsa7c-7d3ozd1dX4.4-W7oPrc7RHJvad2VEjqlLm5OFl7qZIEayrh7tQwZ-8&dib_tag=se&qid=1725911358&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-7&language=en_AE,https://m.media-amazon.com/images/I/814lLN+c3sL._AC_SL1500_.jpg,[],Amazon SA
Honor 90 Smart DUAL SIM 128GB ROM + 4GB RAM (GSM Only | No CDMA) Factory Unlocked 5G Smartphone (Midnight Black) - International Version,HONOR,,,A-Series,4 GB,6.8 Inches,1080 x 2412,"2.0, 2.2 GHz",HONOR 90 Smart,"GSM, Wi-Fi, CDMA, LTE",,Unlocked,,,Midnight Black,"SAR1,445.00",,SAR,3.9 out of 5 stars,https://www.amazon.sa/-/en/Honor-Factory-Unlocked-Smartphone-Midnight/dp/B0CXY7QRD2/ref=sr_1_66?dib=eyJ2IjoiMSJ9.NRzVbBGSFJT0s2eG6rA8Fpud5PzWmX9ylNyzbrDs5Tlqb9dVUPs8ZKktpSpZzQURgi2BBGQ2kEElIWELldEiaQOnrtoq8SsZL7zjqLD8taqo3-AKgTMePiICWWp6Ru0_c88dOdmqHCzIcyLOYrG2Ga9cU8ZPo4BYMOj0pMc2PHrHwQNIGdSU9eeFhoqE3URVEUgWMZ_QEldQ8Gry7pSmooNkIxzy7tic88FATr2PWFuwP4U1qK3-9blGRn3ENhahjYWk5w_W5EtAwYF3IQ3G1j6JAAyNIea8G7IaQlhnFAk.RdxLb7iohx_VWJJnGGJonoXw956Vj17utmf6LdimM9M&dib_tag=se&qid=1725911371&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-66&language=en_AE,https://m.media-amazon.com/images/I/51KH85f3Q-L._AC_SL1000_.jpg,[],Amazon SA
"HONOR 20 Lite Dual-SIM 128GB Factory Unlocked (GSM Only, No CDMA) 4G/LTE Smartphone International Version (Phantom Blue)",HONOR,Android,4 GB,Snapdragon,4 GB,6.21 Inches,1080 x 2340,1.8 GHz,Honor 20,,,,3G,,Blue,"SAR2,249.00",,SAR,4.4 out of 5 stars,https://www.amazon.sa/-/en/HONOR-Dual-SIM-Unlocked-Smartphone-International/dp/B07QRLW57W/ref=sr_1_97?dib=eyJ2IjoiMSJ9.MNayXE2Vg6NOxSRYcqMaqNnfPdy6ktj6fj9ULU6G23fCQeFUM7XOzef0bnMb4HbnabnwHivo_1zkQHm5WkAZKpqQLHmWvpieRoxDyRR1COdhy3NDIvpnRZOAIhTV6u0Dk_tQ5R4mSZW92KastOiZmfH4mmZ89M_GmRd4DKumRxWsWHgZ2ivzjHD23A1zYZ2DB-xBuCT0K-CRvRQkeIh-Gi4k7NTgVlQDs_Tvdjg4bHnEYZD3pY4_WYojPd3DA7kBldJXZB-zR-gUCiQPF37nzgvbXGBfwHv-UZSxosjSQj8.LlG4JHSaKVUPIHQqipxJFIMd5fz4sHnLi9ziUd2DQAE&dib_tag=se&qid=1725911378&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-97&language=en_AE,https://m.media-amazon.com/images/I/71qHYKz80GL._AC_SL1500_.jpg,[],Amazon SA
HONOR 200 5G Dual SIM 12GB RAM + 512 GB Emerald Green - Middle East Version,HONOR,"Android 14, Android",,,512 GB,6.7 Inches,,,HONOR 200,,,Unlocked for All Carriers,5G,,Emerald Green,"SAR1,989.00",,SAR,Previous page,https://www.amazon.sa/-/en/HONOR-Dual-12GB-Emerald-Green/dp/B0D94T67V4/ref=sr_1_59?dib=eyJ2IjoiMSJ9.NRzVbBGSFJT0s2eG6rA8Fpud5PzWmX9ylNyzbrDs5Tlqb9dVUPs8ZKktpSpZzQURgi2BBGQ2kEElIWELldEiaQOnrtoq8SsZL7zjqLD8taqo3-AKgTMePiICWWp6Ru0_c88dOdmqHCzIcyLOYrG2Ga9cU8ZPo4BYMOj0pMc2PHrHwQNIGdSU9eeFhoqE3URVEUgWMZ_QEldQ8Gry7pSmooNkIxzy7tic88FATr2PWFuwP4U1qK3-9blGRn3ENhahjYWk5w_W5EtAwYF3IQ3G1j6JAAyNIea8G7IaQlhnFAk.RdxLb7iohx_VWJJnGGJonoXw956Vj17utmf6LdimM9M&dib_tag=se&qid=1725911371&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-59&language=en_AE,https://m.media-amazon.com/images/I/41L+kMqbywL._AC_SY300_SX300_.jpg,[],Amazon SA
"Honor Magic4 Lite 4G Smartphone 6 + 128 GB Android 11 Mobile Phone with 64 MP Camera, 6,81” 90Hz LCD, Snapdragon 680, 66W Fast Charging with 4800mAh Battery, 2-Year Warranty, Ocean Blue",HONOR,Android 11.0,6 GB,Snapdragon,128 GB,6.81 Inches,1080 x 2388,"2.2, 1.7 GHz",Honor Magic4 Lite 4G 128GB SIM Free Smartphone - Ocean Blue,,,,,,Ocean Blue,"SAR1,900.00",,SAR,3.8 out of 5 stars,https://www.amazon.sa/-/en/Smartphone-Android-Snapdragon-Charging-Warranty/dp/B09X7FNVJ3/ref=sr_1_84?dib=eyJ2IjoiMSJ9.U-AWbuTNx23Jld-X1-yPbmMFMM8T84VsedgIj5nP0rFDaTaRUXXtGfvUML9g313kMBbTUtIg0Cjd6X4PqmEKJZOMJCVHmt4McdMEUndV9ZKg_lB41uqhc56LqMJw5lX8yTyurPvTjVenYa6W0QgDvxetyaQJ0v--eTxrbi5X6xvEXW_IjqghBB2GO3DBjr6jsQd8Ys7TvD2ACa2pfIJN929Y9H9OZX9faMEdNMYJ-nQnID-9yHFV6wCcyCZuf9DdsnevCVLWUog3__ZFKRGiJz3V12c9HXAa0hchSmVv7gQ.Rn94gmnyDvqImwFAap6-5_aCfDbjPh0dbZVOb--IdBQ&dib_tag=se&qid=1725911374&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-84&language=en_AE,https://m.media-amazon.com/images/I/61dpNWxl11L._AC_SL1200_.jpg,[],Amazon SA
Honor 70 Lite Dual-SIM 128GB ROM + 4GB RAM (Only GSM | No CDMA) Factory Unlocked 5G Smartphone (Midnight Black) - International Version,HONOR,Android 12.0,4 GB,Snapdragon,128 GB,6.5 Inches,720 x 1600,"1.9, 2.2 GHz",70 Lite,,,,,,Midnight Black,"SAR1,715.00",,SAR,4.2 out of 5 stars,https://www.amazon.sa/-/en/Dual-SIM-Factory-Unlocked-Smartphone-Midnight/dp/B0BTQ4T132/ref=sr_1_76?dib=eyJ2IjoiMSJ9.U-AWbuTNx23Jld-X1-yPbmMFMM8T84VsedgIj5nP0rFDaTaRUXXtGfvUML9g313kMBbTUtIg0Cjd6X4PqmEKJZOMJCVHmt4McdMEUndV9ZKg_lB41uqhc56LqMJw5lX8yTyurPvTjVenYa6W0QgDvxetyaQJ0v--eTxrbi5X6xvEXW_IjqghBB2GO3DBjr6jsQd8Ys7TvD2ACa2pfIJN929Y9H9OZX9faMEdNMYJ-nQnID-9yHFV6wCcyCZuf9DdsnevCVLWUog3__ZFKRGiJz3V12c9HXAa0hchSmVv7gQ.Rn94gmnyDvqImwFAap6-5_aCfDbjPh0dbZVOb--IdBQ&dib_tag=se&qid=1725911374&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-76&language=en_AE,https://m.media-amazon.com/images/I/61lUVnZmjfL._AC_SL1500_.jpg,[],Amazon SA
"HONOR X8b Smartphone 4G Midnight Black, 16GB(8+8)RAM 512GB ROM, 108MP Main Camera + 50MP Selfie Camera, 90Hz Super AMOLED Display, 4500mAh Battery, 35W SuperCharge, 6nm Snapdragon Chipset, Android 13",HONOR,"Magic OS 7.2, Android 13.0",8 GB,Snapdragon,8 GB,6.7 Inches,,,HONOR X8b,,,Unlocked for All Carriers,4G,,Midnight Black,744.,,SAR,4.0 out of 5 stars,https://www.amazon.sa/-/en/HONOR-Smartphone-Midnight-SuperCharge-Snapdragon/dp/B0CVSGJ419/ref=sr_1_10?dib=eyJ2IjoiMSJ9.wiuWPUVaEiY0DwoXkBLXDLWTYcznXcBcBfWRzHJQarw14M6gBL8ejvcT1LkYz5fo4UPQwhmnMo_bDLtP0_dejNFjzySyzewb9TdiaRkKay-Djw-zb0PjG5x6uy8c-eqBziryx4pZP105N0h99o9i_tdEydT-JHdlcWT4hRA_YxlyHH2-RF80f0keYCnBODcVR9kIAOPv9KZnfsIMDcgCkxpttm7QXPlu6CbXiF56ILAb1CQDtOl5SEKFXuDLMyjaTd93fKc8IGpQZTokLwMMb_pREa_Nsa7c-7d3ozd1dX4.4-W7oPrc7RHJvad2VEjqlLm5OFl7qZIEayrh7tQwZ-8&dib_tag=se&qid=1725911358&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-10&language=en_AE,https://m.media-amazon.com/images/I/81mp-2CPb8L._AC_SL1500_.jpg,"[{'reviewer_name': 'The phone is really good and very fast really like it very much', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nDevice Good', 'review_text': ""Very slim and weightless and also it's looks like a iphone\nRead more"", 'review_date': 'Reviewed in Saudi Arabia on 22 July 2024'}, {'reviewer_name': 'zahid', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nBest', 'review_text': 'Nice mobile in this price range\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 15 June 2024'}, {'reviewer_name': ""I can't download the receipts 😪"", 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nBad', 'review_text': 'Very bad mobile\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 25 August 2024'}, {'reviewer_name': 'Osman Mohd', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nممتاز', 'review_text': 'ممتاز\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 29 August 2024'}, {'reviewer_name': 'Emad Ali', 'review_rating': '3.0 out of 5 stars', 'review_title': '3.0 out of 5 stars\nشاشة وسطوع فقط', 'review_text': 'شاشة وسطوع ممتازين كل شيء ممتاز إلا الكاميرات سيئة وسيئة جداً\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 15 April 2024'}]",Amazon SA
HONOR 90 5G 8GB RAM 256GB Midnight Black - Middle East Version,HONOR,Android 13.0,8 GB,Snapdragon,8 GB,6.7 Inches,1200 x 2664,2.4,HONOR 90,,,,,,Midnight Black,"1,899.",,SAR,3.8 out of 5 stars,https://www.amazon.sa/-/en/HONOR-90-256GB-Midnight-Black/dp/B0CB4CTWKM/ref=sr_1_27?dib=eyJ2IjoiMSJ9.URE1guSw1xGdlsFyRzFK5heKe5QrmvTY1ygD12DgpVSpTYMF0jlAsRikAahP-fWyIANrVG2-GR1N9AMqYc_z4KqAAP_t4emPMzpCXinSEchNOWtjtYlZnLIFggxlh-O7Wfqd81RiC9bMnAOfsuXm6cEAt4eAOsmbMUX-WZYsv-ozJ5wEa2VwyCPsy75C-0KIHncGA7YQTyUco_Ak79-laivWVgWh34GqLrLPKKJciGIQTasajr3NQF1Rw7KZRpmVGg5AdfizwBFXHjKCHkT8sQTuuov0UjypCsvun4M-KM8.LnZL-HFFgIRSpfqozWnKGiYFSAm4ymMhY3DuXIQ0L74&dib_tag=se&qid=1725911363&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-27&language=en_AE,https://m.media-amazon.com/images/I/71457992ZXL._AC_SL1499_.jpg,"[{'reviewer_name': 'مشعل', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nهونر', 'review_text': 'منتج جميل جدا\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 14 July 2024'}, {'reviewer_name': 'Jomauriane b ouano', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nhonor 90 5g 512gb color emerld green', 'review_text': 'delivery not completed honor 90 without earbuds  i order honor90 because i saw have free earbuds x3white now i received my order but earbuds nothing!!\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 13 March 2024'}, {'reviewer_name': 'عبد العزيز المذيرة', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nممتاز', 'review_text': 'ممتاز\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 6 July 2024'}, {'reviewer_name': 'Kromyazk', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nممتاز وخفيف وجميل جدا', 'review_text': 'ممتاز وخفيف وجميل جدا 😍😍😍\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 30 March 2024'}, {'reviewer_name': 'صالح', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nملاحظه', 'review_text': 'الجهاز ممتاز لاكن طلبة اللون اسود جاني اللون ابيض\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 17 March 2024'}, {'reviewer_name': 'Mohammad Shahzad', 'review_rating': '2.0 out of 5 stars', 'review_title': '2.0 out of 5 stars\nOk', 'review_text': 'Phone xtra covr and airbuds no deliverd\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 22 July 2024'}, {'reviewer_name': 'Zain Alzain', 'review_rating': '4.0 out of 5 stars', 'review_title': '4.0 out of 5 stars\nبالنسبة للسعر ممتاز', 'review_text': 'الجهاز جيد جدا ومعروف من شركة اونريوجد به esimلدي جوال اخر من شركة اخرى به ميزات اكثر من هذا الجوالبشكل عامجيد جدا\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 16 February 2024'}, {'reviewer_name': 'موسي بانقا', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nمنتج حديث بس لديه عيوب', 'review_text': 'البطارية تنخفض بسرعة وايضا يسخن\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 6 May 2024'}]",Amazon SA
Honor X8a Dual SIM 128GB ROM + 6GB RAM Factory Unlocked 4G Smartphone (Midnight Black) - International Version,HONOR,Android 12.0,6 GB,Snapdragon,128 GB,6.7 Inches,1080 x 2388,"2.0, 1.8 GHz",X8a,,,,,,Midnight Black,"SAR1,769.00",,SAR,4.5 out of 5 stars,https://www.amazon.sa/-/en/Honor-Factory-Unlocked-Smartphone-Midnight/dp/B0BTHHL5L4/ref=sr_1_79?dib=eyJ2IjoiMSJ9.U-AWbuTNx23Jld-X1-yPbmMFMM8T84VsedgIj5nP0rFDaTaRUXXtGfvUML9g313kMBbTUtIg0Cjd6X4PqmEKJZOMJCVHmt4McdMEUndV9ZKg_lB41uqhc56LqMJw5lX8yTyurPvTjVenYa6W0QgDvxetyaQJ0v--eTxrbi5X6xvEXW_IjqghBB2GO3DBjr6jsQd8Ys7TvD2ACa2pfIJN929Y9H9OZX9faMEdNMYJ-nQnID-9yHFV6wCcyCZuf9DdsnevCVLWUog3__ZFKRGiJz3V12c9HXAa0hchSmVv7gQ.Rn94gmnyDvqImwFAap6-5_aCfDbjPh0dbZVOb--IdBQ&dib_tag=se&qid=1725911374&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-79&language=en_AE,https://m.media-amazon.com/images/I/71Nb2DYESaL._AC_SL1500_.jpg,[],Amazon SA
"Honor 8A Dual Sim - 32GB, 2GB RAM, 4G LTE, Black",,,,,,,,,,,,,,,Black,133.,,SAR,3.8 out of 5 stars,https://www.amazon.sa/-/en/Honor-8A-Dual-Sim-Black/dp/B07Q2GX3FR/ref=sr_1_51?dib=eyJ2IjoiMSJ9.NRzVbBGSFJT0s2eG6rA8Fpud5PzWmX9ylNyzbrDs5Tlqb9dVUPs8ZKktpSpZzQURgi2BBGQ2kEElIWELldEiaQOnrtoq8SsZL7zjqLD8taqo3-AKgTMePiICWWp6Ru0_c88dOdmqHCzIcyLOYrG2Ga9cU8ZPo4BYMOj0pMc2PHrHwQNIGdSU9eeFhoqE3URVEUgWMZ_QEldQ8Gry7pSmooNkIxzy7tic88FATr2PWFuwP4U1qK3-9blGRn3ENhahjYWk5w_W5EtAwYF3IQ3G1j6JAAyNIea8G7IaQlhnFAk.RdxLb7iohx_VWJJnGGJonoXw956Vj17utmf6LdimM9M&dib_tag=se&qid=1725911371&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-51&language=en_AE,https://m.media-amazon.com/images/I/51nywqiubsL._AC_SL1000_.jpg,"[{'reviewer_name': 'عبدالعزيز النفجان', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nاشتر وانت مغمض', 'review_text': 'ممتاز وجهاز اضافي\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 26 June 2020'}, {'reviewer_name': 'Ahmad tony', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nNo switch off use less my money', 'review_text': 'Cannot switch off use less ways my money\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 14 September 2020'}, {'reviewer_name': 'user-MST4DE1', 'review_rating': '3.0 out of 5 stars', 'review_title': '3.0 out of 5 stars\nتقييم من سوق.كوم', 'review_text': 'منتج جيد ..ومازال تحت التقييمإيجابيات هذا المنتج:جيدسلبيات هذا المنتج:لم تظهر حتى الان\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 6 April 2019'}, {'reviewer_name': 'user-MZQCG71', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nتقييم من سوق.كوم', 'review_text': 'منتج رائع وليس به اى عيوب وشحن ممتاز\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 28 October 2019'}, {'reviewer_name': 'user-MLPCBY', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nتقييم من سوق.كوم', 'review_text': 'موبايل رائع و انصح الناس يجيبوإيجابيات هذا المنتج:مساحة كبيرة تكفي الالعاب\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 9 May 2019'}, {'reviewer_name': 'Boostany', 'review_rating': '4.0 out of 5 stars', 'review_title': '4.0 out of 5 stars\nتقييم من سوق.كوم', 'review_text': 'صوته رائع مناسب بالنسبة لسعرة خفيف الوزن\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 5 November 2019'}, {'reviewer_name': 'childrening', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nتقييم من سوق.كوم', 'review_text': 'Perfect\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 15 January 2020'}, {'reviewer_name': 'user-M9DGBE1', 'review_rating': '4.0 out of 5 stars', 'review_title': '4.0 out of 5 stars\nتقييم من سوق.كوم', 'review_text': 'موبايل مناسب جدا بالنسبة لسعره مشكلته في الرامات القليلة\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 14 April 2019'}]",Amazon SA
"HONOR 200 5G (Black, 12GB + 512GB) | 6.7-inch AMOLED Quad-Curved Display | Dual OIS 50MP + 50MP + 12MP Camera | 50MP Selfie Camera | AI-Powered MagicOS 8.0",HONOR,MagicOS 8.0 based on Android 14,12 GB,,512 GB,6.7 Inches,,2.63 GHz,HONOR 200 5G,,,Unlocked for All Carriers,5G,,Black,"SAR1,989.00",,SAR,4.3 out of 5 stars,https://www.amazon.sa/-/en/HONOR-6-7-inch-Quad-Curved-Display-AI-Powered/dp/B0D6VJCZW3/ref=sr_1_62?dib=eyJ2IjoiMSJ9.NRzVbBGSFJT0s2eG6rA8Fpud5PzWmX9ylNyzbrDs5Tlqb9dVUPs8ZKktpSpZzQURgi2BBGQ2kEElIWELldEiaQOnrtoq8SsZL7zjqLD8taqo3-AKgTMePiICWWp6Ru0_c88dOdmqHCzIcyLOYrG2Ga9cU8ZPo4BYMOj0pMc2PHrHwQNIGdSU9eeFhoqE3URVEUgWMZ_QEldQ8Gry7pSmooNkIxzy7tic88FATr2PWFuwP4U1qK3-9blGRn3ENhahjYWk5w_W5EtAwYF3IQ3G1j6JAAyNIea8G7IaQlhnFAk.RdxLb7iohx_VWJJnGGJonoXw956Vj17utmf6LdimM9M&dib_tag=se&qid=1725911371&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-62&language=en_AE,https://m.media-amazon.com/images/I/71yVqjq0aeL._AC_SL1500_.jpg,[],Amazon SA
